V8,V9,demAgeFull,demGender,demEduFull,demHisp,demRace,demPidNoLn,demPidLean,demPidClos,demCitizen,demRVoter,demRVoter2,demState,demZIP,nr1,nr1a,nr2,nr3,v16g5,v16g5a,demLL1,demCell,demCellP,demOwnHeal,demInsured,demInsType,demFluShot,demBinge,demSmoke,timQ45_4,demUnion,demUnionPP,demMarital,demInc,demInc2,invest,timQ51_1,timQ51_2,timQ51_3,timQ51_4,demOwn,demMove,demHHsize,timQ55_1,timQ55_2,timQ55_3,timQ55_4,demRelig,demEvang,demAttend,demReligImp,timQ62_1,timQ62_2,timQ62_3,timQ62_4,timQ64_1,timQ64_2,timQ64_3,timQ64_4,demMilHH1,demMilHH2,demUsr,demEmploy,Q156,demSmallb,industry,demCollar,timQ438_1,timQ438_2,timQ438_3,timQ438_4,demPolIdeo,Q450,demTea,Q689,Q95,timQ694_1,BF2,BF2_TEXT,BF3_4,BF3_5,BF3_6,BF3_7,BF3_7_TEXT,BF4,BF4_TEXT,wts,BF1_4NET,BF1_5NET,BF1_6NET,BF1_7NET,BF1_8NET,BF1_9NET,BF1_10NET,BF1_11NET,BF1_12NET,BF1_13NET,BF1_14NET,BF1_15NET,BF1_15_TEXTNET,BF3_4NET,BF3_5NET,BF3_6NET,BF3_7NET,BF3_7_TEXTNET,wts.1,v16g18,v16g18_ln
9/27/16 15:07,9/27/16 15:37,61,1,5,2,4,1,2,NA,1,1,1,14,2572,2,2,4,1,2,1,1,1,2,3,1,5,2,2,1,6,2,NA,2,5,NA,1,2.818,22.63,25.046,4,1,7,13,4.23,10.316,13.631,3,1,1,1,1,3.779,16.163,17.465,5,NA,NA,NA,NA,1,1,2,6,NA,NA,NA,1,30.445,37.689,40.748,3,7,1,1,NA,NA,11.734,3,,NA,NA,NA,NA,,NA,,0.910038639,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,0.910038639,3,2
9/27/16 15:03,9/27/16 15:37,43,1,3,2,4,3,NA,2,1,1,1,44,3264,2,2,4,4,2,1,1,1,2,4,1,7,1,2,1,18,2,NA,2,1,NA,3,3.331,18.37,19.949,4,1,4,6,17.377,26.018,31.823,4,12,2,6,4,9.468,21.219,22.586,3,NA,NA,NA,NA,1,1,2,8,NA,NA,NA,2,6.653,6.653,7.926,1,6,3,1,NA,NA,9.664,3,,NA,NA,NA,NA,,NA,,1.671028034,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1.671028034,2,NA
9/27/16 15:06,9/27/16 15:39,49,1,5,2,4,1,1,NA,1,1,1,19,2902,2,2,4,2,2,1,2,1,1,3,1,5,1,2,2,10,2,NA,2,3,NA,3,3.481,22.801,25.774,4,3,4,6,6.514,28.435,31.243,4,1,1,1,1,11.539,33.778,37.294,4,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,1,3.609,3.609,7.14,1,7,1,1,NA,NA,10.301,4,,NA,NA,NA,NA,,NA,,0.688768277,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,0.688768277,2,NA
9/27/16 14:55,9/27/16 15:39,36,1,3,2,4,4,NA,3,1,1,1,41,1134,1,2,3,6,3,NA,2,1,1,2,1,1,1,76,1,7,2,NA,2,2,NA,2,5.599,42.595,44.882,4,1,5,6,10.137,28.72,32.487,4,11,1,5,1,26.344,70.387,73.643,5,NA,NA,NA,NA,2,NA,3,1,1,1,8,3,15.9,15.9,17.67,1,8,4,2,NA,NA,23.342,4,,NA,NA,NA,NA,,NA,,1.671028034,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.671028034,2,NA
9/27/16 15:22,9/27/16 15:40,58,1,7,2,4,3,NA,1,1,1,1,10,1580,1,1,1,6,1,2,1,1,3,1,1,5,1,2,2,6,2,NA,2,4,NA,1,3.489,12.293,13.939,4,1,3,NA,4.666,8.902,10.285,2,12,2,6,4,5.359,11.53,12.941,3,NA,NA,NA,NA,1,1,3,6,NA,NA,NA,3,2.46,2.46,3.616,1,3,3,2,NA,NA,4.369,2,,NA,NA,NA,NA,,NA,,1.113158973,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1.113158973,1,NA
9/27/16 15:20,9/27/16 15:40,32,1,8,2,4,1,2,NA,1,1,1,27,2528,2,1,3,6,2,2,1,1,1,2,1,1,1,48,2,6,2,NA,2,5,NA,1,1.725,10.346,11.237,4,1,3,15,3.78,10.753,12.747,3,1,1,4,2,1.971,16.048,17.074,4,NA,NA,NA,NA,2,NA,3,2,1,2,NA,1,3.095,3.095,4.268,1,5,1,2,NA,NA,5.628,1,,NA,NA,NA,NA,,NA,,1.031905894,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.031905894,2,NA
9/27/16 15:12,9/27/16 15:45,51,1,3,2,4,2,2,NA,1,1,1,20,2288,2,2,4,4,2,2,2,1,1,3,1,5,1,8,1,6,2,NA,4,1,NA,3,2.991,22.385,25.046,4,2,2,4,6.946,23.066,28.006,3,10,2,5,2,6.621,29.292,31.041,4,NA,NA,NA,NA,2,NA,3,6,NA,NA,NA,2,7.776,7.776,9.57,1,7,2,2,NA,NA,17.972,3,,NA,NA,NA,NA,,NA,,1.747715981,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1.747715981,2,NA
9/27/16 15:14,9/27/16 15:45,34,1,5,2,4,1,2,NA,1,1,1,41,1122,2,2,2,3,3,NA,2,1,1,2,1,5,1,2,1,8,2,NA,2,5,NA,1,3.618,31.016,32.285,4,1,4,6,4.363,16.561,19.241,4,1,2,5,4,8.54,24.625,27.36,4,NA,NA,NA,NA,1,1,3,6,NA,NA,NA,1,10.953,10.953,11.952,1,5,3,2,NA,NA,22.892,7,,NA,NA,NA,NA,,NA,,0.72098982,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,0.72098982,3,2
9/27/16 15:28,9/27/16 15:45,34,1,4,2,4,1,1,NA,1,1,1,39,617,2,2,4,1,3,NA,1,2,NA,2,1,1,2,2,2,6,2,NA,1,3,NA,2,2.109,10.76,12.662,4,2,2,4,2.44,10.594,13.793,3,1,1,4,3,1.727,10.402,11.406,4,NA,NA,NA,NA,1,1,2,1,1,1,1,2,2.92,12.668,13.772,3,6,1,1,NA,NA,5.297,6,,NA,NA,NA,NA,,NA,,0.789354793,1,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,0.789354793,2,NA
9/27/16 15:33,9/27/16 15:46,43,1,3,2,4,2,1,NA,1,1,1,31,3344,2,2,5,3,3,NA,1,1,2,3,1,4,2,2,2,7,2,NA,2,5,NA,3,2.438,9.726,10.848,4,1,7,13,2.297,7.217,9.868,3,12,2,6,2,3.398,9.164,10.43,3,NA,NA,NA,NA,2,NA,1,3,1,3,4,1,2.3,2.3,3.266,1,1,4,2,NA,NA,4.362,5,,NA,NA,NA,NA,,NA,,1.829476578,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1.829476578,3,1
9/27/16 15:31,9/27/16 15:51,36,1,9,2,4,3,NA,1,1,1,1,22,22,1,1,2,6,1,1,1,1,3,3,1,1,1,2,2,7,2,NA,2,6,2,4,2.023,15.383,16.601,5,1,5,13,2.768,7.829,9.823,3,1,2,2,1,3.367,13.783,14.824,4,NA,NA,NA,NA,2,NA,1,1,1,1,8,1,1.97,1.97,4.347,1,4,1,2,NA,NA,4.13,1,,NA,NA,NA,NA,,NA,,0.968629482,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,0.968629482,1,NA
9/27/16 14:54,9/27/16 15:53,43,1,4,2,4,1,1,NA,1,1,1,33,302,1,2,3,2,2,2,1,1,2,4,1,6,1,NA,2,7,1,1,1,5,NA,3,9.296,61.463,69.714,6,2,3,17,8.792,26.339,33.996,3,1,1,2,2,14.425,59.878,62.445,4,NA,NA,NA,NA,2,NA,3,8,NA,NA,NA,2,15.509,15.509,18.956,1,2,2,1,NA,NA,13.746,4,,NA,NA,NA,NA,,NA,,0.789354793,1,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,0.789354793,2,NA
9/27/16 15:30,9/27/16 15:53,35,1,9,2,4,1,2,NA,1,1,1,24,2454,2,2,4,1,2,1,1,1,1,2,1,1,2,36,2,6,2,NA,2,6,3,1,2.456,21.099,22.245,5,1,5,6,4.552,16.669,19.013,3,12,2,6,4,6.545,16.556,17.69,3,NA,NA,NA,NA,2,NA,1,5,NA,NA,NA,1,6.632,6.632,7.663,1,6,1,2,NA,NA,11.567,2,,NA,NA,NA,NA,,NA,,1.168964336,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.168964336,2,NA
9/27/16 15:11,9/27/16 15:54,44,1,5,2,3,2,2,NA,1,1,1,14,2602,2,2,1,4,1,1,1,1,2,2,1,7,2,2,2,6,1,2,2,4,NA,2,3.057,21.171,22.699,5,1,2,9,8.439,19.163,22.668,3,2,2,4,2,2.269,19.596,21.175,4,NA,NA,NA,NA,1,1,2,2,1,1,NA,1,3.712,3.712,5.307,1,2,2,2,NA,NA,7.203,12,African,NA,NA,NA,NA,,NA,,1.254935651,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1.254935651,1,NA
9/27/16 15:11,9/27/16 15:54,36,1,6,2,4,1,1,NA,1,1,1,23,2232,2,2,4,2,2,1,1,1,3,1,1,1,2,6,2,8,2,NA,2,6,1,2,2.043,25.496,27.237,5,1,5,13,4.481,12.803,23.397,3,11,1,2,2,26.838,43.86,44.927,4,NA,NA,NA,NA,2,NA,3,1,1,2,1,2,5.775,25.149,25.91,3,6,2,1,NA,NA,6.864,1,,NA,NA,NA,NA,,NA,,0.952611519,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,0.952611519,2,NA
9/27/16 15:07,9/27/16 15:54,51,1,3,2,4,2,1,NA,1,1,1,10,1365,1,2,1,4,1,1,1,2,NA,4,1,2,1,2,1,6,1,2,2,3,NA,3,4.287,40.544,42.26,5,1,3,6,5.561,17.996,21.6,3,1,2,6,2,15.976,54.135,55.607,4,NA,NA,NA,NA,2,NA,3,6,NA,NA,NA,2,4.832,4.832,6.797,1,1,1,2,NA,NA,13.93,2,,NA,NA,NA,NA,,NA,,1.596348615,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.596348615,1,NA
9/27/16 15:41,9/27/16 15:58,51,1,8,2,4,2,1,NA,1,1,1,33,377,2,2,3,4,1,1,2,1,1,2,1,5,2,2,2,7,2,NA,2,2,NA,3,3.226,13.19,14.872,4,2,4,6,2.903,11.654,14.449,3,1,2,4,2,4.792,18.343,20.225,4,NA,NA,NA,NA,1,1,2,6,NA,NA,NA,1,5.669,5.669,7.505,1,2,2,2,NA,NA,5.616,4,,NA,NA,NA,NA,,NA,,0.925340749,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.925340749,1,NA
9/27/16 15:43,9/27/16 16:00,51,1,9,2,4,2,1,NA,1,1,1,48,4137,1,1,1,3,1,1,1,1,2,4,1,5,1,2,1,6,2,NA,4,4,NA,3,1.767,10.28,11.794,4,2,6,4,2.716,8.652,11.989,3,9,2,6,4,4.71,10.09,11.532,3,NA,NA,NA,NA,1,1,1,6,NA,NA,NA,1,1.891,1.891,4.176,1,1,1,2,NA,NA,16.435,4,,NA,NA,NA,NA,,NA,,0.985789293,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.985789293,1,NA
9/27/16 15:21,9/27/16 16:00,38,1,4,2,4,1,1,NA,1,1,1,10,1351,2,1,4,4,2,1,2,1,1,4,1,1,2,8,1,6,2,NA,2,4,NA,2,4.07,47.296,49.681,5,1,3,6,11.678,22.159,24.292,3,11,1,4,2,24.817,48.359,49.35,4,NA,NA,NA,NA,1,3,2,1,1,2,8,2,2.155,2.155,23.556,1,5,2,2,NA,NA,10.969,10,,NA,NA,NA,NA,,NA,,0.72098982,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0.72098982,2,NA
9/27/16 15:30,9/27/16 16:01,39,1,9,2,4,2,2,NA,1,1,1,23,2185,1,2,1,1,1,1,1,1,2,2,1,7,1,2,2,8,2,NA,2,4,NA,2,7.085,19.898,20.972,6,3,2,6,2.977,9.947,13.179,4,1,2,2,1,2.49,17.567,18.488,7,NA,NA,NA,NA,1,1,2,1,1,2,8,1,2.463,2.463,3.489,1,3,1,2,NA,NA,4.474,11,,NA,NA,NA,NA,,NA,,1.168964336,1,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1.168964336,1,NA
9/27/16 15:48,9/27/16 16:03,48,1,5,2,4,1,2,NA,1,1,2,23,2273,2,2,4,3,3,NA,2,1,2,3,1,5,2,2,2,6,2,NA,5,2,NA,3,2.71,14.355,15.738,4,1,5,4,4.151,16.165,19.836,3,1,1,5,1,2.452,41.748,43.105,4,NA,NA,NA,NA,2,NA,3,6,NA,NA,NA,2,3.119,3.119,4.436,1,5,3,2,NA,NA,5.876,1,,NA,NA,NA,NA,,NA,,0.952611519,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.952611519,3,2
9/27/16 15:41,9/27/16 16:03,54,1,9,2,4,3,NA,1,1,1,1,31,3587,2,2,2,1,1,1,1,1,2,2,1,5,1,2,2,6,2,NA,1,6,4,1,2.129,15.382,16.488,7,1,6,4,2.121,7.591,10.169,3,5,2,4,2,2.362,9.258,10.139,3,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,1,1.497,1.497,2.723,1,4,1,2,NA,NA,3.127,1,,NA,NA,NA,NA,,NA,,0.925340749,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,0.925340749,1,NA
9/27/16 15:26,9/27/16 16:07,41,1,3,2,3,2,1,NA,1,1,1,39,481,1,2,1,6,1,1,2,1,1,3,1,6,1,82,1,6,2,NA,1,1,NA,3,3.541,21.021,21.787,4,2,3,4,6.648,17.815,20.495,3,1,1,4,2,15.765,42.132,43.65,4,NA,NA,NA,NA,1,2,1,8,NA,NA,NA,3,13.314,13.314,14.684,1,1,1,2,NA,NA,17.693,4,,NA,NA,NA,NA,,NA,,2.410085681,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2.410085681,1,NA
9/27/16 15:49,9/27/16 16:08,40,1,6,2,4,3,NA,2,1,1,1,50,2360,2,1,4,2,2,2,1,1,2,1,1,4,2,47,1,6,2,NA,5,3,NA,2,2.274,11.713,13.281,4,1,5,4,4.274,10.109,11.917,3,2,2,4,3,1.718,10.496,11.402,4,NA,NA,NA,NA,1,1,2,1,1,1,1,1,2.912,17.858,18.712,4,7,2,2,NA,NA,4.683,6,,NA,NA,NA,NA,,NA,,0.952611519,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,0.952611519,3,2
9/27/16 15:52,9/27/16 16:10,30,1,9,2,4,1,2,NA,1,1,1,45,3444,2,1,4,1,2,1,2,1,1,2,1,1,2,2,2,7,2,NA,2,6,1,1,1.867,17.85,19.431,5,1,5,15,3.465,9.712,11.644,4,3,2,2,1,2.728,13.818,14.694,3,NA,NA,NA,NA,2,NA,1,1,1,2,1,1,4.356,15.746,16.798,3,7,3,1,NA,NA,4.665,3,,NA,NA,NA,NA,,NA,,1.031905894,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.031905894,2,NA
9/27/16 15:42,9/27/16 16:10,29,1,7,2,4,3,NA,2,1,1,1,44,3052,2,1,4,2,2,1,1,1,1,2,1,1,2,76,2,7,2,NA,2,5,NA,3,2.292,13.701,15.481,4,1,5,6,2.795,11.406,12.55,4,1,2,4,1,7.465,24.864,25.737,4,NA,NA,NA,NA,2,NA,2,1,1,1,8,1,1.515,1.515,3.266,1,6,4,1,NA,NA,6.416,4,,NA,NA,NA,NA,,NA,,1.165234105,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1.165234105,2,NA
9/27/16 15:54,9/27/16 16:14,48,1,9,2,4,1,2,NA,1,1,1,21,757,2,2,3,7,1,2,2,1,1,3,1,6,1,2,2,7,2,NA,1,2,NA,1,2.148,9.403,11.176,4,3,5,4,1.704,7.127,9.33,3,1,2,6,4,3.552,17.936,18.988,4,NA,NA,NA,NA,2,NA,3,1,2,1,8,1,6.636,6.636,7.654,1,4,3,2,NA,NA,3.537,3,,NA,NA,NA,NA,,NA,,0.884737766,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.884737766,3,2
9/27/16 15:54,9/27/16 16:15,43,1,9,2,4,1,1,NA,1,1,1,14,2685,2,2,4,2,2,1,1,1,2,2,1,1,1,2,1,6,2,NA,2,6,1,1,2.608,15.871,17.002,5,1,4,6,2.098,11.497,13.3,3,11,2,5,1,3.588,16.681,17.972,4,NA,NA,NA,NA,1,1,1,2,1,1,NA,1,1.998,1.998,3.112,1,7,1,1,NA,NA,6.972,2,,NA,NA,NA,NA,,NA,,1.168964336,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,1.168964336,2,NA
9/27/16 15:19,9/27/16 16:18,42,1,7,2,4,3,NA,2,1,1,1,10,1602,2,1,4,1,2,1,1,1,2,1,1,4,2,2,2,6,2,NA,2,5,NA,1,2.547,20.096,21.192,4,1,4,6,3.782,14.611,19.085,4,2,2,3,1,2.66,25.181,26.314,4,NA,NA,NA,NA,1,2,3,3,1,2,7,1,4.603,4.603,6.536,1,6,3,1,NA,NA,6.21,5,,NA,NA,NA,NA,,NA,,1.165234105,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1.165234105,2,NA
9/27/16 15:51,9/27/16 16:19,35,1,2,2,4,3,NA,2,1,1,1,44,3071,2,1,4,2,2,1,2,1,1,4,1,6,2,2,1,7,2,NA,2,2,NA,3,3.34,17.273,18.318,4,2,1,6,4.479,21.764,25.913,8,1,2,3,2,4.525,21.239,26.458,4,NA,NA,NA,NA,2,NA,1,1,2,2,1,2,5.299,16.728,21.251,3,4,1,2,NA,NA,7.363,2,,NA,NA,NA,NA,,NA,,1.671028034,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.671028034,2,NA
9/27/16 15:56,9/27/16 16:20,59,1,3,2,3,2,1,NA,1,1,1,34,975,1,2,2,3,1,1,1,1,2,3,1,5,1,2,2,6,2,NA,2,4,NA,3,2.396,13.468,14.597,4,1,7,6,2.611,11.923,14.202,4,1,1,1,1,3.766,18.255,19.438,4,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,1,8.263,8.263,9.26,1,4,1,2,NA,NA,4.529,4,,NA,NA,NA,NA,,NA,,2.10297141,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2.10297141,1,NA
9/27/16 15:55,9/27/16 16:21,52,1,7,2,4,1,1,NA,1,1,1,39,577,2,2,2,6,2,1,1,1,2,1,1,1,2,2,1,7,2,NA,2,6,1,1,2.203,20.455,21.559,5,1,5,9,3.572,17.175,21.139,4,2,2,5,2,7.81,28.09,29.136,4,NA,NA,NA,NA,1,1,2,6,NA,NA,NA,2,14.84,14.84,15.931,1,8,2,1,NA,NA,6.632,5,,NA,NA,NA,NA,,NA,,1.218709816,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1.218709816,2,NA
9/27/16 15:23,9/27/16 16:22,48,1,5,2,4,2,1,NA,1,1,1,36,1927,2,2,2,8,1,1,2,1,1,3,1,7,1,2,2,12,1,2,2,2,NA,3,3.787,39.91,43.054,5,2,3,6,7.408,19.26,23.479,3,2,2,6,1,15.358,41.601,44.249,4,NA,NA,NA,NA,1,1,3,6,NA,NA,NA,3,11.862,11.862,12.94,1,2,1,2,NA,NA,10.264,4,,NA,NA,NA,NA,,NA,,0.952611519,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0.952611519,1,NA
9/27/16 15:56,9/27/16 16:24,47,1,5,2,4,2,1,NA,1,1,1,14,2704,1,2,1,4,1,1,2,1,1,4,1,5,1,2,1,6,1,2,2,3,NA,3,2.013,17.402,19.356,6,1,3,9,3.05,12.342,16.894,4,1,2,6,2,3.053,12.813,14.722,4,NA,NA,NA,NA,2,NA,3,6,NA,NA,NA,1,6.549,6.549,8.367,1,1,1,2,NA,NA,5.642,3,,NA,NA,NA,NA,,NA,,0.952611519,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0.952611519,1,NA
9/27/16 16:15,9/27/16 16:24,42,1,9,2,4,2,1,NA,1,1,1,33,134,1,1,2,1,2,1,2,2,NA,2,1,1,1,6,2,11,2,NA,1,5,NA,3,1.451,7.722,8.59,4,2,7,4,1.874,6.93,7.381,4,5,2,6,4,3.612,6.916,7.798,3,NA,NA,NA,NA,2,NA,1,8,NA,NA,NA,1,1.193,1.193,1.794,1,4,2,2,NA,NA,2.235,4,,NA,NA,NA,NA,,NA,,0.968629482,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.968629482,1,NA
9/27/16 15:50,9/27/16 16:30,46,1,4,2,4,2,1,NA,1,1,1,22,751,1,1,2,1,1,1,1,1,1,5,1,1,1,2,1,9,2,NA,2,6,1,2,2.437,38.354,41.084,5,2,3,13,2.34,15.263,18.64,3,9,2,6,4,14.743,31.574,33.516,3,NA,NA,NA,NA,2,NA,2,8,NA,NA,NA,2,10.018,10.018,10.899,1,1,1,2,NA,NA,5.461,7,,NA,NA,NA,NA,,NA,,0.789354793,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,0.789354793,1,NA
9/27/16 15:55,9/27/16 16:31,55,1,5,2,3,2,1,NA,1,1,1,14,2588,2,2,1,4,1,1,1,1,1,3,1,5,1,2,1,6,1,1,2,5,NA,3,2.739,23.412,24.403,5,1,7,6,6.365,18.98,24.895,3,11,1,3,1,14.319,37,38.654,4,NA,NA,NA,NA,1,1,2,6,NA,NA,NA,2,2.155,2.155,3.129,1,4,5,2,NA,NA,4.441,4,,NA,NA,NA,NA,,NA,,1.198851693,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.198851693,1,NA
9/27/16 16:03,9/27/16 16:32,63,1,9,2,4,1,1,NA,1,1,1,34,1070,2,1,4,3,2,1,1,1,2,2,1,5,1,2,1,6,2,NA,2,5,NA,1,2.98,15.577,18.641,4,1,4,6,3.722,10.572,13.2,3,1,2,2,1,2.862,18.008,19.503,4,NA,NA,NA,NA,1,1,3,6,NA,NA,NA,1,3.234,3.234,4.974,1,6,1,1,NA,NA,6.832,4,,NA,NA,NA,NA,,NA,,0.845198212,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.845198212,2,NA
9/27/16 16:09,9/27/16 16:34,37,1,7,2,4,1,1,NA,1,1,1,24,2481,2,2,4,1,2,1,1,1,3,3,1,1,2,76,2,7,2,NA,2,5,NA,1,2.23,8.622,10.048,4,1,5,13,1.909,5.621,7.334,3,2,2,1,1,1.968,9.432,10.529,4,NA,NA,NA,NA,2,NA,2,2,1,1,NA,1,2.671,4.551,5.408,2,7,2,1,NA,NA,1.957,4,,NA,NA,NA,NA,,NA,,1.539571572,1,1,2,1,2,1,1,2,2,2,1,2,1,2,2,2,2,1,1.539571572,2,NA
9/27/16 16:06,9/27/16 16:35,41,1,5,2,4,3,NA,2,1,1,1,44,3305,2,1,3,2,2,1,2,1,1,2,1,7,1,2,1,6,2,NA,4,1,NA,3,5.426,23.08,25.002,4,2,2,4,4.017,10.542,14.751,3,1,1,1,1,8.916,26.899,28.906,4,NA,NA,NA,NA,1,1,1,6,NA,NA,NA,1,7.593,7.593,10.463,1,7,2,2,NA,NA,6.728,4,,NA,NA,NA,NA,,NA,,0.72098982,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,0.72098982,3,2
9/27/16 16:16,9/27/16 16:36,43,1,5,2,4,3,NA,2,1,1,1,6,3382,2,2,4,2,2,1,1,1,1,4,1,4,1,65,2,6,2,NA,6,1,NA,4,2.227,20.063,21.662,4,1,5,6,4.916,13.726,17.132,3,5,2,6,4,4.053,17.397,19.183,3,NA,NA,NA,NA,1,3,2,6,NA,NA,NA,3,5.791,5.791,6.971,1,7,4,2,NA,NA,6.226,10,,NA,NA,NA,NA,,NA,,0.840919958,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0.840919958,2,NA
9/27/16 15:31,9/27/16 16:40,38,1,3,2,4,3,NA,2,1,1,1,19,2907,2,1,4,2,2,1,1,1,1,2,1,1,2,7,1,6,2,NA,2,3,NA,3,9.977,23.342,43.963,4,2,2,6,19.665,27.413,30.879,3,10,2,4,3,7.367,25.74,27.181,3,NA,NA,NA,NA,1,1,2,7,NA,NA,NA,2,30.772,30.772,31.959,1,6,3,1,NA,NA,11.486,1,,NA,NA,NA,NA,,NA,,1.671028034,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.671028034,2,NA
9/27/16 16:22,9/27/16 16:48,55,1,9,2,4,1,1,NA,1,1,1,21,701,2,2,4,2,2,1,1,1,1,1,1,5,1,2,1,6,2,NA,2,4,NA,3,2.431,18.265,19.658,4,1,5,13,4.332,12.808,17.207,3,1,1,2,1,5.384,23.459,25.123,4,NA,NA,NA,NA,1,1,3,6,NA,NA,NA,1,5.611,5.611,7.487,1,7,2,1,NA,NA,6.316,3,,NA,NA,NA,NA,,NA,,0.845198212,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,0.845198212,2,NA
9/27/16 16:26,9/27/16 16:48,63,1,5,2,4,2,1,NA,1,1,1,14,2648,1,2,2,4,1,1,1,1,3,3,1,6,1,2,1,8,2,NA,2,4,NA,1,2.959,16.489,17.454,4,1,7,6,3.917,13.294,17.937,3,1,2,3,2,2.83,22.062,22.89,4,NA,NA,NA,NA,1,1,3,6,NA,NA,NA,2,4.896,4.896,6.247,1,5,2,2,NA,NA,9.873,3,,NA,NA,NA,NA,,NA,,0.910038639,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.910038639,1,NA
9/27/16 16:33,9/27/16 16:49,44,1,9,2,4,3,NA,3,1,1,1,22,443,2,2,4,1,2,2,1,1,2,3,1,1,2,36,1,11,2,NA,2,6,3,1,1.833,11.521,12.579,6,1,5,6,1.484,5.861,8.328,4,5,2,5,4,1.717,11.991,13.389,5,NA,NA,NA,NA,2,NA,1,1,1,2,8,1,1.316,1.316,2.201,1,4,2,2,NA,NA,2.121,12,Russian,NA,NA,NA,NA,,NA,,0.968629482,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,0.968629482,1,NA
9/27/16 16:29,9/27/16 16:50,50,1,5,2,4,2,2,NA,1,1,1,14,2813,2,2,4,1,3,NA,1,1,2,3,1,1,2,51,2,7,1,1,2,6,1,1,2.577,20.049,21.566,6,1,6,6,5.531,11.359,14.249,3,1,1,4,2,2.263,10.897,12.576,4,NA,NA,NA,NA,2,NA,3,8,NA,NA,NA,2,2.861,2.861,4.261,1,4,4,2,NA,NA,2.36,4,,NA,NA,NA,NA,,NA,,0.910038639,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.910038639,1,NA
9/27/16 16:11,9/27/16 16:50,44,1,7,2,4,3,NA,1,1,1,1,21,682,2,1,2,4,1,2,2,1,1,5,1,5,1,2,2,6,2,NA,2,2,NA,3,4.97,16.432,19.136,4,2,3,9,4.193,15.787,21.395,3,2,2,3,2,3.772,22.027,24.793,4,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,1,9.493,9.493,11.301,1,4,2,2,NA,NA,9.264,3,,NA,NA,NA,NA,,NA,,1.165234105,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1.165234105,1,NA
